Time (s),elevator,throttle,aileron,rudder,pitch(rad),arspd(m/s?),bank(rad),gps hdg(deg),ahrs hdg(rad)
4.74920695228e-06,18,0,5232,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.0373159158496,18,0,5232,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.0419254402445,18,0,5232,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.046964628186,18,0,5232,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.0517481970474,18,0,5232,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.0614276395464,-13,0,16412,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.0656237035713,-13,0,16412,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.0839777122511,-13,0,16412,0,-0.0113815860823,0.448797136545,-0.155333206058,70,0.0733922794461
0.327333222519,-13,0,16412,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.336845325314,35,0,1600,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.341790367211,35,0,1600,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.346621428142,35,0,1600,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.359746001238,35,0,1600,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.364224503394,35,0,1600,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.373997812571,13,0,15576,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.400387758779,13,0,15576,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.405232508601,13,0,15576,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.415028725718,13,0,15576,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.419870123158,13,0,15576,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.429713273614,-8,0,-7340,0,-0.0100966338068,0.707825005054,-0.15435692668,71,0.0661534145474
0.582940010532,-8,0,-7340,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.588277001686,-8,0,-7340,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.592721421298,-8,0,-7340,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.602368736809,10,0,-9640,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.620171278752,10,0,-9640,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.625009603176,10,0,-9640,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.629873349825,10,0,-9640,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.635156982242,10,0,-9640,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.644539180259,61,0,-27756,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.663123665159,61,0,-27756,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.667972605457,61,0,-27756,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.672852275918,61,0,-27756,0,-0.0105756111443,0.24278396368,-0.154906138778,72,0.061752833426
0.825869768364,-23,0,-13628,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.854531511687,-23,0,-13628,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.859362572617,-23,0,-13628,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.864254535143,-23,0,-13628,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.869075259565,-23,0,-13628,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.87885443541,94,0,6960,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.886730017363,94,0,6960,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.921130478874,94,0,6960,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.925780790575,94,0,6960,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.930627775318,94,0,6960,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.941387802081,15,0,-21080,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
0.946294012228,15,0,-21080,0,-0.0106913037598,0.704019546509,-0.159567117691,74,0.0644269809127
1.12023455495,15,0,-21080,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.12505751429,15,0,-21080,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.14058909722,-11,0,11492,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.14566907247,-11,0,11492,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.15039369529,-11,0,11492,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.15490404507,-11,0,11492,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.15908921385,-11,0,11492,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.18060088643,129,0,21200,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.18482265204,129,0,21200,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.18939222722,129,0,21200,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.19432553579,129,0,21200,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.19932449515,129,0,21200,0,-0.0117759378627,1.09999930859,-0.137954413891,77,0.0643535703421
1.47363533633,-55,0,-25408,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.49825494581,-55,0,-25408,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.50284742893,-55,0,-25408,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.50794332799,-55,0,-25408,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.51849299282,83,0,-2204,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.52351821251,83,0,-2204,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.52831211788,83,0,-2204,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.53807592864,83,0,-2204,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.54303633562,83,0,-2204,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.55268560669,77,0,18160,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.5576457343,77,0,18160,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.56253769683,77,0,18160,0,-0.0117513192818,0.377299726009,-0.121806532145,77,0.0564619936049
1.74409876116,77,0,18160,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.75272443844,60,0,20928,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.75805556293,60,0,20928,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.77090300583,60,0,20928,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.77539407942,60,0,20928,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.78032822607,60,0,20928,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.79019260828,40,0,29440,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.80086994297,40,0,29440,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.80551103562,40,0,29440,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.80954842026,40,0,29440,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.81438646532,40,0,29440,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.82422291101,85,0,-896,0,-0.0112413326278,0.184876844287,-0.143374547362,77,0.0603944920003
1.99648335193,85,0,-896,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.0009666033,85,0,-896,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.00585688963,85,0,-896,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.01562349405,20,0,10712,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.02052383753,20,0,10712,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.02537221909,20,0,10712,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.03010187049,20,0,10712,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.04497945968,20,0,10712,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.05466169583,59,0,-9728,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.05956343614,59,0,-9728,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.06447355739,59,0,-9728,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.06936105008,59,0,-9728,0,-0.0137559082359,1.17113018036,-0.129873067141,77,0.0587902851403
2.35744263587,84,0,-26176,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.36715755773,84,0,-26176,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.37211153932,84,0,-26176,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.37701132406,84,0,-26176,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.38186696913,84,0,-26176,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.39158189099,93,0,-32696,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.39647022177,93,0,-32696,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.40162869862,93,0,-32696,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.40625638175,93,0,-32696,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.41121455381,93,0,-32696,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.43060277214,26,0,816,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.43564223945,26,0,816,0,-0.0152300745249,1.67187476158,-0.129381135106,77,0.0585905238986
2.60557696579,26,0,816,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.61042450926,26,0,816,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.6416094783,63,0,-688,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.64647071066,63,0,-688,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.65143279383,63,0,-688,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.66115442046,63,0,-688,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.66601565283,63,0,-688,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.67581773661,35,0,-7464,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.68037306417,35,0,-7464,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.6847124425,35,0,-7464,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.68946276692,35,0,-7464,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.69439495802,35,0,-7464,0,-0.0152526460588,1.64938545227,-0.124343626201,77,0.0588447935879
2.94167135767,150,0,14184,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
2.94622836143,150,0,14184,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
2.9512792827,150,0,14184,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
2.95806506134,150,0,14184,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
2.98927182086,58,0,-3576,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
2.99427748499,58,0,-3576,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
2.99906356814,58,0,-3576,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
3.00399212749,58,0,-3576,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
3.00865501062,58,0,-3576,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
3.01769805939,53,0,-4144,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
3.02251738699,53,0,-4144,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
3.02737219395,53,0,-4144,0,-0.0161488987505,0.953221738338,-0.12432743609,77,0.0605159662664
3.26078929026,53,0,-4144,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.27053075181,99,0,28456,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.27538025084,99,0,28456,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.28030517845,99,0,28456,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.28518401082,99,0,28456,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.29009888128,99,0,28456,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.29970736504,113,0,-31392,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.30475353711,113,0,-31392,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.30961197582,113,0,-31392,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.31446343041,113,0,-31392,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.31932131039,113,0,-31392,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.32911696878,49,0,-3220,0,-0.015660494566,0.804808199406,-0.121302194893,77,0.0602152049541
3.49045479244,49,0,-3220,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.49521685019,49,0,-3220,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.50014289526,49,0,-3220,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.50986256633,52,0,-31193,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.52829367978,52,0,-31193,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.53318424548,52,0,-31193,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.53807006198,52,0,-31193,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.54319780866,52,0,-31193,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.5525221781,124,0,9308,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.55638440081,124,0,9308,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.56061873786,124,0,9308,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.56547969085,124,0,9308,0,-0.0138409174979,0.27604919672,-0.121689908206,77,0.0610425062478
3.73434053769,101,0,4188,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.76273828098,101,0,4188,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.76770846574,101,0,4188,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.77729180664,101,0,4188,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.78113754681,101,0,4188,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.79984606982,88,0,28220,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.80473942917,88,0,28220,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.80956099169,88,0,28220,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.8144378685,88,0,28220,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.81938011675,88,0,28220,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.83107825157,73,0,-11508,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
3.84007855747,73,0,-11508,0,-0.00362761993892,0.619683027267,-0.122630789876,77,0.0633454024792
4.02861369252,73,0,-11508,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.03321707088,73,0,-11508,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.04318174517,24,0,26752,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.04783932036,24,0,26752,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.05275698448,24,0,26752,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.05764727081,24,0,26752,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.06252163334,24,0,26752,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.07228795839,73,0,-30560,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.08524435368,73,0,-30560,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.08987622729,73,0,-30560,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.09480841839,73,0,-30560,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.0995291301,73,0,-30560,0,-0.0237253680825,0.972259581089,-0.123756736517,77,0.0625190958381
4.36034551877,143,0,-31440,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.38482041712,143,0,-31440,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.38964896376,143,0,-31440,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.39456076121,143,0,-31440,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.4042843434,10,0,13016,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.40924642657,10,0,13016,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.41806039594,10,0,13016,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.45240889554,10,0,13016,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.45700780406,10,0,13016,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.46686995135,117,0,-4768,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.4716976599,117,0,-4768,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.47659269544,117,0,-4768,0,-0.0393038019538,2.03915405273,-0.121911890805,77,0.0629894956946
4.65053966356,117,0,-4768,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.65503185461,117,0,-4768,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.66406568433,-129,0,-1056,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.66896183733,-129,0,-1056,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.67409740623,-129,0,-1056,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.67869882904,-129,0,-1056,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.68362040427,-129,0,-1056,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.69335460233,134,0,7552,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.71391615415,134,0,7552,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.71876034524,134,0,7552,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.72379981255,134,0,7552,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.72854035918,134,0,7552,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.73828405566,-25,0,-9792,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.74340370075,-25,0,-9792,0,-0.0580963715911,1.6141730547,-0.122584834695,77,0.0626462996006
4.92036529782,-25,0,-9792,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.92970754663,-25,0,-9792,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.93948225263,70,0,-22336,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.9443554977,70,0,-22336,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.94922706657,70,0,-22336,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.95419110529,70,0,-22336,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.97827377502,70,0,-22336,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.98734671585,65,0,-25408,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.99230265299,65,0,-25408,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
4.99709963138,65,0,-25408,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
5.00210976535,65,0,-25408,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
5.00693859136,65,0,-25408,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
5.01665658624,74,0,-15384,0,-0.0393719226122,0.808526158333,-0.122633315623,0,0.0621129795909
5.37014844065,74,0,-15384,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.37509823176,74,0,-15384,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.37995667047,74,0,-15384,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.38970707171,-24,0,-12448,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.39852774584,-24,0,-12448,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.4034146798,-24,0,-12448,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.40822395025,-24,0,-12448,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.41303238261,-24,0,-12448,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.42288866322,204,0,-6354,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.4415142148,204,0,-6354,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.44626733286,204,0,-6354,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.45020442542,204,0,-6354,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.45508018477,204,0,-6354,0,-0.00258647487499,0.277324467897,-0.123065285385,0,0.062552087009
5.61823471978,1,0,24560,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.63083464519,1,0,24560,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.63465384567,1,0,24560,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.63875743984,1,0,24560,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.65238487014,119,0,-11416,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.65732208982,119,0,-11416,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.66219896663,119,0,-11416,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.69853459029,119,0,-11416,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.70315752421,119,0,-11416,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.7128682556,71,0,22688,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.71784738004,71,0,22688,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.72272593304,71,0,22688,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.72759666382,71,0,22688,0,0.012898481451,0.525613546371,-0.123494148254,0,0.063631914556
5.89757217747,48,0,28976,0,-0.00897107459605,0.257550626993,-0.123301565647,245,0.0678784996271
